202204|2|0200B023|02|00|B023|부산  현대백화점주변|부산||현대백화점주변|26170|0|18.93|100.3277453381|19.0973820903|0.9617075907|0.1717095556|0.7899980351|202204
202204|2|0200B025|02|00|B025|부산  구서동/금정구청|부산||구서동/금정구청|26410|0|25.22|100.3820468343|15.283092594|0.9664903513|0.1531732559|0.8133170954|202204
202204|2|030000000|03|00|00000|대구  전체|대구||전체||1|21.77|99.7429270948|14.1936497222|1.0113954456|0.2014517502|0.8099436954|202204
202204|2|0300C001|03|00|C001|대구  경북대북문|대구||경북대북문|27230|0|22.24|100.3163521859|17.6078508795|1.1088874889|0.2616492721|0.8472382168|202204
202204|2|0300C002|03|00|C002|대구  계명대|대구||계명대|27290|0|13.77|99.0024228903|25.1451922643|0.8337134653|0.1086231579|0.7250903073|202204
202204|2|0300C004|03|00|C004|대구  동대구|대구||동대구|27140|0|16.77|99.2634160092|12.1540595926|1.1818457728|0.5063816313|0.6754641415|202204
202204|2|0300C005|03|00|C005|대구  동성로중심|대구||동성로중심|27110|0|36.53|99.6865403405|15.6812403595|1.1192831681|0.3415272596|0.7777559085|202204
202204|2|0300C006|03|00|C006|대구  들안길|대구||들안길|27260|0|19.52|101.1474898659|3.0300681579|0.9126099103|0.188103161|0.7245067492|202204
202204|2|0300C007|03|00|C007|대구  삼덕/대봉|대구||삼덕/대봉|27260|0|19.62|99.5364427454|8.103538457|1.1161817046|0.1331452369|0.9830364677|202204
202204|2|0300C008|03|00|C008|대구  상인/월배|대구||상인/월배|27290|0|31.26|99.784308779|15.0296879247|1.6172380973|0.4970566982|1.1201813991|202204
